id,topic_id,text,type,effectiveness
04bc789cbd73,4C587D63904C,But I'm in the side of not using your phone while driving. ,Position,Adequate
09e5e9bd1f00,4CBB994F69F3,"Schools that assign summer projects should give students the privilege to explore their interests, while encouraging creativity. Furthermore, schools that assign summer projects should allow students to design their own project because all students are under different circumstances and students should be allowed to be creative, especially in environments outside of school. ",Position,Effective
b53b7164b47e,4D05FF3E63BE,When it comes down to it the aurthor as you can tell heavily supports the thought of traveling to Venus. ,Position,Adequate
50c11a3db5dd,4D4548484E40,"As the student, it's your job to complete a task, and you should have no complaints over a project designed yourself. ",Position,Adequate
80490346f154,4D4B09BC09A5,"This is why you should join the Seagoing Cowboy program. 
",Position,Adequate
d44cadf88aea,4DB034BFB641,I belive that using the Facial Action Coding System can value to students in many ways. in the classroom ,Position,Adequate
e648dabf94a2,4DB817B0DE25,"Despite its putative effectiveness in other fields such as advertisement or marketing, Facial Action Coding System technology possesses no place of value in a classroom and would serve as a hinderence to a student's learning process. ",Position,Effective
227c92280d31,4DF55925F544,Why should we limit our uses on car usages ,Position,Ineffective
b16a0b523898,4E078101C9DD,I believe these summer projects should be student-designed and not teachers ,Position,Adequate
b7f9f84ec1d4,4E1A49DAA439,a student designed project would be vastly more effective. ,Position,Adequate
752ea664fa1b,4E1C636ABEAD,"People should not be able to use cell phones while operating a vehicle.

There are several reasons why and I will be discussing two of them. Cell phones are a convience to our society, but there should be a time and place for them to be used. 
",Position,Adequate
0c2abbb9b444,4E1CF079ECDD,Technolgy to read the emotional expressions of students in the class room is not valuable ,Position,Adequate
b853950581cd,4E2B21AF8C1D,"Well in my personal opinion this is a good experiment for student, family, etc, ",Position,Adequate
58f9d175aab7,4E2D058C025D,I think the FACS (Facial Action Coding System) should be used in classrooms because it would help to see the emotions of kids. ,Position,Adequate
1e35e20a8899,4EBE610AF54A,We know that Venus is a planet and that Venus is closest to Earth but some poeple might not know how danger Venus has. Has any people or a ship landed on Venus or expernece how Venus feels or looks like on ground. Is it is real worth going to Venus and expercence there conditions or find any life forms in Venus? ,Position,Ineffective
093115cbb20a,4EE35E322F9F,I think you should go to the program I hope you like it ,Position,Adequate
00705e17dfcd,4EEB3CAA6F48,the author supports his ideas very well ,Position,Ineffective
ddd7943255f2,4EFC8F589A83,student-design actually can benefit the students more ,Position,Effective
49660e140765,4F51DB73DF1E,"In ""The Challenge of Exploring Venus,"" the author believes that studying and exploring Venus is worth the pursuit despite the dangers it brings. ",Position,Adequate
78f4f58acb1c,4F627C43D63F,The face on Mars is a landform ,Position,Adequate
94cefc8effe4,4FAC3B29417F,These negative results of teacher-designed summer projects can be reversed by allowing student-designed projects. ,Position,Effective
1a14ac8aa073,4FDB610CDF7B,"No matter how beneficial cars are to us, wouldn't it be better to limit the use of them? This way if cars usage is limited, then the less problems we face. ",Position,Adequate
96821580f77e,4FFA8AA9820C,The new technology that Dr. HUANG is coming up with is a good idea ,Position,Adequate
f673aa1d4b6a,4FFC4DB08B42,I claim this technology ,Position,Ineffective
5db001ff212c,500F35F18E1F,the mesa isn't an alien artifact and just a natural landform. ,Position,Adequate
6cdbc3dc9dc6,505E8295E792,I think we shoud do whatever we think is right.    ,Position,Ineffective
d037f16412ae,507CBD8E9670,Exploring Venus can be a very risky planet for us to expore until we get better technology. ,Position,Adequate
1bbf91b198e4,508DB90F68C7,I think using this technology in a classroom would be a huge breakthrough. ,Position,Adequate
f3bc269abe4a,509A6BA813C0,Some citys and some subrbs say yes ,Position,Ineffective
5f536c98f1fe,50ABF43C3323,"Overall, the article is good, but there needs to be more detail in what is happening. they need information on what scientists are specifically trying to study, what they are looking for, and more detail on how they are progressing in studying Venus. ",Position,Adequate
6376de71e9e0,5145FF65E5BE,Earth has limit. So we have to think about the future and implement it. ,Position,Adequate
29637003554b,51634BBDF223,the author using specfic details from studies and historical records to create a claim about how exploring venus is hard due to the harsh conditions ,Position,Ineffective
b78211b3fd64,51CCAD86D2F2,"I think that FACS is very useful technology, that could benefit classrooms everywhere. ",Position,Adequate
40e2c29dc922,52293439CC0D,The Author supports the idea of studying venus. ,Position,Adequate
21c6b6da5339,52315F217E9A,"If my principal had decided that

ALL

students must participate in at least one extracurricular activity for example students could participate in sports, work on the year book, or serve on the student council. I would strongly disagree ",Position,Adequate
a786c534ecf1,52579F4BBE4E,Summer projects should be designed by teachers ,Position,Adequate
c2b7c629d068,527EB3C89F2F,To start this off it would be a great idea to study venus because it's some much different then earth ,Position,Adequate
0df87eb8d1b9,5310CCBD5B81,The Challenges of Exploring Venus can be very scary but also very worth it. ,Position,Adequate
a1714914993a,535408616BBE,I think the arthor suported the idea well ,Position,Ineffective
00adb8e8c324,535D71E8C000,They shouldnt even limit cars. ,Position,Adequate
d086a6fddb50,53653D0A6CBD,you should join the Seagoing Cowboys ,Position,Adequate
6dc8f642665b,53B076D547AE,"Well, having extracurricular activities after school can help with that. ",Position,Ineffective
74aaba8e45a8,53DE53537B56,"I believe that for students to complete a summer project, that the students should be the designers of the projects. ",Position,Adequate
dbd165a7604c,53E064890ABC,There are various reasons to mandate one extracurricular activity and the principal should have no problem enacting this idea. ,Position,Effective
f735f7309c9d,5402D8B83297,Summer projects should be based on student designed. ,Position,Adequate
41a9e6104053,5412AD81F965,if a student is allowed the choice of topic for their summer project it would be better off for all parties ,Position,Adequate
00e045f4a1fe,54351180CD4F,I believe that the Face found on Mars is just a natural landform ,Position,Adequate
dee0e5d5af3b,5484CC372842,"To make it more enjoyable, I believe that these summer projects should at least be student-designed for various reasons. ",Position,Effective
b6b5180f5b04,54F17F5A8C3C,"In the text, it says that we as humas, we have sent numerous spacecrafts to land on this cloud-draped world and the reason being is because we and he also, wanted to find out more about venus and how it works and many diffrent features ",Position,Ineffective
19a019264c79,550102B59704,Why I think that Luke should join the program. ,Position,Adequate
68cdacfaca4d,551D2A846180,hosnlty i feel like thats a bad isea because dont nobody want noody all in they bussuins iyou should let people feel how they wanna feel ,Position,Adequate
fe2daefbd461,5534E738B129,i disagree that all students should have at least one extracurricular activity ,Position,Adequate
d47123facfb1,55B4B2BFF231,In this passage I personally think that he did an good job with this artical. ,Position,Adequate
6c541f3d945d,561798F1DC3D,While the idea of the over the summer projects are neat they really should be student run. ,Position,Adequate
bf3306908bc9,56193E77BB71,"It may sound far fetched, but actually, FACS may be the best thing to come to schools ",Position,Effective
b2f2ae1d93f4,56C208138AC9,I think people should join the program ,Position,Adequate
61e554f11dd1,56C6D97AF40B,you should join the Seagoing Cowboys program. ,Position,Adequate
1a3ec4398995,57076BE40C47,limiting car usage can have many advantages ,Position,Adequate
7ba28a042da9,5716C4DAFC9E,"Forced extracurricular activities will benefit students in many ways, especially by motivating ones that do not typically do activities ",Position,Effective
19efa470ad4a,572236CAAFCE,"Students should be required to do at least one extracurricular activity. 
",Position,Adequate
25e804a84a21,57280EFE34F4,I dont think technology can tell someone in emotes by scanning their face. ,Position,Ineffective
924aa1de04d7,57596DF3AD20,"Teachers have always wondered how their students were feeling at all times during their lesson, and this software can help them reach out to their students tremendously ",Position,Effective
828f38d9fc56,575C00FBC60A,The passage talks about all the positive and negative things that would make Venus be good to study because of some of theories of it being Earth like ,Position,Ineffective
d61d37a54eb4,57691ED21F01,"The author of the article ""The challenge of exploring Venus"" is stating his choice on what Nasa is doing. He is making it very clear that he wants people to explore Venus. ",Position,Adequate
4b3e424b7794,57778A40CC36,i tthink we shouldnt be able to have technology read are emotions if we dont want it to. ,Position,Ineffective
cb7bcbb02b7a,57CE6ED06513,I think they shouldn't explore Venus because it's a suicide mission it's too hot a lot of co2 and temperatures reach over 800 degrees Fahrenheit. ,Position,Adequate
b7f9bc70d727,57E1C649E187,This is a rock that had just been formed like this. It had been forming to look like this for years. ,Position,Adequate
661fa0642db2,57E6768B4C73,Limiting car usage is something that we all need to do. ,Position,Adequate
13021dd1f780,57ED566E615C,I disagree with making kids do extracurricular activity ,Position,Adequate
ee6a5095c6d4,584A4BB1E954,I think students should designed. students can do this well. ,Position,Adequate
4448cd6f47b4,5875D6BFC687,that would be unseen for there to be a computer of any such to even exist. ,Position,Ineffective
a302c73969e7,58B7F73691D2,I think that it is a very useful thing ,Position,Adequate
26b3f2255b17,58D4330D6F28,"Well i think it can and should be brought to teachers and schools to really crack doown on well, reckless teenagers. ",Position,Adequate
2f897e1c63ef,58ED581D8B93,"The FACS technology can be utilized in the classroom in may ways with few downfalls. 
",Position,Adequate
1204f7446d23,58F2F77D8FD6,In today's society we know that its alot of emotions being shown throughout the world no matter what's the case is. ,Position,Adequate
551844813094,596BD7B2FE5F,The auther supports his idea by writing a paraghragh and putting in ideas or what people reserach. ,Position,Ineffective
9ac8fbdc58c5,59A14F276C3E,"While teacher-designed summer projects don't necessarily allow students to learn about what interests them, they give students the best preparation for the class ahead ",Position,Effective
2548fecf880d,59D72A2EE874,I thinks the new technology called the Facial Action Coding System enbles computers to indenify humans emotions is good things ,Position,Adequate
c5e9c80423f4,5A1EAD973EF6,The use of FACS should not be used to see if children are happy in the class room. ,Position,Adequate
22c0bc269ed2,5A230824A066,I don't think this would be helpful in a classroom because it would just be a waste ,Position,Adequate
962c1da754ab,5A3BABA1AE21,I agree that some schools should let students do summer projects sometime over the summer. ,Position,Ineffective
2e0cbd74c073,5AEA8070C6B1,The author supports his idea by adding tons of pro-Venus exploration details throughout the passage. ,Position,Adequate
fe7a9e6fc32e,5AF04068D0B9,Well I feel that we shlould not use tecnology to view somone's feelings. ,Position,Adequate
8b411e8a348e,5B1286DD196F,Plan My claim would have to be that computers who identify human emotions would be a valubale thinkg because many students come to class felling down or sad sometimes and instead of them keeping i to them selves. ,Position,Adequate
095d6aee747a,5B54CC4A1EBA,This technology should not be used in a classroom environment. ,Position,Adequate
ce6999ecf5cf,5B66541ADDCD,Today. I think it will be a great opportunity for you too by joining the Seagoing Cowboys program. ,Position,Adequate
12ec1d165ee6,5B6E4D0EEB87,You can also conclude that there are no alien's roaming around in space making face's on landform's. ,Position,Adequate
bbec38834a37,5B9A44B2CF80,In the passage the Author suggests studying Venus is a worthy pursuit desite the dangers it presents. ,Position,Adequate
d60a788b594e,5BBC05802470,No i think having technology to read a emotional expressions of students. I think that is really not a good idea ,Position,Adequate
e25cfecd139b,5C01C98F3655,Would you be able to do what Luke Bomberger did? Just step right up folkes and sign up for free today! ,Position,Adequate
50978dc73d44,5CD0A11E317E,student-designed summer projects are a better option than teacher-designed summer projects ,Position,Adequate
c8fd69d601d1,5CD16BFB1881,There are many reasons that limted car usage would be good ,Position,Adequate
cb88cb9cac59,5D01CC697BFA,"We can garentee that ""aliens"" did not do this. ",Position,Adequate
9ef41490c641,5D02A79930D1,"I hope i will see you in the future. May this be your opprotunity to change someone's life . 
",Position,Adequate
ee9912cf0aa3,5D0C75BD050F,People might agree with Car-free day. But i disagree with it. Now i will tell you three why I disagree. ,Position,Ineffective
fdd2e64390f4,5D724F93F765,"While the author does list a few good reasons for Venus exploration, it is my belief that they also include many reasons not to explore this dangerous planet. This inclusion of the ""cons"" of exploration hurts the thesis more than it helps it, and damages the authors argument. ",Position,Effective
4c4ff37c1138,5E57B80BFC66,"In the aricle ""The Challenge of Exploring Venus"" says that Venus is really good to study despite the dangers you might encounter. The article says that you may study it,imagen all the wonders you can find. ",Position,Adequate
1a96b8f81091,5E7DCF4A5293,I would say i am on both sides. ,Position,Ineffective
6d494f867c0a,5E879A28D710,The use of this technology is to read the emotional expressions of students in a classroom is not valuable to me ,Position,Adequate
6fbb9eb82b5c,5E9118C7949A,Summer projects should be teacher-designed ,Position,Adequate
2362c6ccd5ec,5EA13764DA34,When you help others they will help you back. It is nesessary to what it important to others. ,Position,Adequate
03aafe7fced1,5FB1A7C1D694,Students should be required to participate in extracurricular activities ,Position,Adequate
df5b756360a4,5FB75CCB31F8,When it comes to having a computer program to help the teachers know what is going on with the class it should be used. If the program can tell how every kid is doing during class they should be using it. ,Position,Adequate
25af3868e027,600959D8A343,"To fix this, students should be able to design what they are doing ",Position,Effective
91463fc49862,600D15606C01,I think students having at least one extracurricular activity would be a great idea ,Position,Adequate
6c52c5c63dbd,60848B9FED16,"Having students participate in at least one extracurricular activity allows them to socialize with students, participate in activities they enjoy or even find something new to try. ",Position,Effective
f0075ae733a8,609C540CAA76,there are advantages to limiting car usage. ,Position,Adequate
1bbbc8261300,60C9C0AC9F48,I believe that these projects should be designed by teachers ,Position,Adequate
1e565c92fe22,6100B2E44919,My Claim About The Author Idea That Studying Venus is a worthy pursuit despite it's more important because it's the closest planet next to Earth and it gets more attention then the other planets because it's closer to us humans ,Position,Ineffective
ec2b4a89f7e0,611BBDDA35CA,"While some argue that this Facial Action Coding System is a step too far into an innovative future, the advanced program could benefit a multitude of areas. ",Position,Adequate
38c49c505a1f,6120EF6FC0BF, I believe these projects should be teacher designed ,Position,Adequate
0ccc73221647,6141232BA814,In this essay I will be writing a detailed argrument convincing enough for others to join the Seagoing Cowboys progam. ,Position,Adequate
934a3429e08e,61607C674FA3,The recent innovation of FACS (Facial Action Coding System) can be utilized by schools to vastly improve the way children are educated. ,Position,Effective
26d209bc8bc8,619224AA3A9A,"Despite the conditions on Venus, the author suggests that studying Venus is a worthy persuit. ",Position,Adequate
899ed0d3dfc1,6198205BB70E,Summer projects should be student-designed ,Position,Adequate
e2b402e0a07c,619D4176B04A,teacher-designed projects ensures that the project's purpose is fulfilled and that student can receive the help they need. ,Position,Adequate
d500a1e95e64,61A0FEA827E4,I believe student designed projects are better ,Position,Adequate
51342d62120b,61AD9851B39D,The author supports this idea ,Position,Ineffective
b4b3df127e49,61BABBBB9822,I know this machine could be very useful ,Position,Adequate
9c073c318061,61C3ADEA1DD5,I beleive that the face is just a natural land form. ,Position,Adequate
8ec00644db61,61E75F6539D8,There are many bad reasons why you shouldn't go Seagoing. ,Position,Adequate
5b7af062c7ff,61ECCAC44988,"Venus is our second planet in our solar system, many people agree and disagree that studying Venus is and is not pursuit despite the dangers it presents of the author saying and I agree with the author ",Position,Adequate
c06b83950048,62BC144D48C1,"I do not believe that FACS is important for the students to learn about. 
",Position,Adequate
f4abe6582ad3,62CA2951FB9B,I think the facial action coding system enable computer is not good to be in the classroom ,Position,Adequate
76984a0b1460,62CA32AA1C52,students should design summer projects ,Position,Adequate
f831f17b3825,63F717BB8C2D,"Though we have made use of every technological advancement in the past, this may be one that we should not capitalize on. ",Position,Effective
2430b764463a,63FC4B44DCF4,"Car use can be a good or bad thing depending on how you look at it, but most of the time people have strong opinions on car use. 
",Position,Ineffective
f0bc4c0e2872,64183B7D3207,advantages of limiting car usage ,Position,Ineffective
ea0a6d655540,6454763B703F,the evidence clearly supports that student created summer projects are more beneficial. ,Position,Adequate
2ac5a02e11ee,648987861269,The author suggest that studying Venus is a worthy pursuit ,Position,Adequate
5ecdce2d97f1,64E72752757D,We personally think that it is safe to say that God decided to give mars this mysterious land form and not aliens. ,Position,Adequate
a6bace3a7ea9,64EE7AB92E51,I think that the use of the technology to read the emotional expressions of students in a classroom is extremely valuable ,Position,Adequate
4a209db7c4c3,64F7C12F6811,Using cell phones at all while driving should absolutely not be allowed. Any amount of attention diverted from the road is incredibly dangerous. ,Position,Effective
8dc46daa2425,65552A741D2A,Venus is like the non explorable planet. ,Position,Adequate
6b75d4d18f6e,65590D44B68A,You should join the program ,Position,Adequate
cd3263db4b8b,65AE2F1BF718,"As the author defends the claim that the exploration of Venus is a ""worthy pursuit,"" I, however, believe that this statement is not proven very efficiently. Although the author refers to NASA and the experiments they've carried out, the information just does not sufficiently back up the statement that Venus is a ""worthy pursuit despite the dangers it presents."" ",Position,Effective
1c3ce81b5584,65B987E219BE,"Cell phones should not be used while driving because of the many dangers that tend to result from it. 
",Position,Effective
d50c2d2f727a,66418ED2289D,Summer projects should be student-designed ,Position,Adequate
0d61751974e1,6680CFA0A5FA,"The way the author supports the idea that studying Venus is a worthy pursuit despite is by , giving facts about the good and bad thingds venus has ",Position,Adequate
7e6a0338cf9b,66ABB3042298,"The author supports the idea of studying Venus even though it can be very dangerous. He provides many details, and facts as to why it's a good idea. ",Position,Adequate
3c4ca5e38416,66B37D7DE0F6,Well it couldn't be created by aliens because we all know is that aliens are not real ,Position,Adequate
3faf23175dc3,66CBBA95F7C0,"However, while some advocate for teacher designed summer programs, schools would provide summer assignments that benefit the students more if the assignments were to be designed by students ",Position,Effective
569010e9083d,66CE6C9D0594,"I think the author has some valid details that support his claim, and it's enough to want to take a chance and know about our neighboring planet, Venus. ",Position,Adequate
27d6d114928d,672B0070EEE9,I have come to the deduction that the author very much desires for scientests to explore Venus. ,Position,Adequate
dadc402650aa,67311650D333,actions must be taken to not have drivers to be able to use cell phones in any capacity while operating a vehicle ,Position,Adequate
f0be72fa7471,67348F433E43,I do not agree that the face on Mars was made by aliens for a couple of reasons. ,Position,Adequate
a09fe5a16656,6776B92E4513,Summer projects should be teacher-designed ,Position,Adequate
a0aba79c02cb,67780BCAD15F,"However, it's becoming a trend to limit car usage, particularly in Europe ",Position,Adequate
4480a902a6d1,67D58F9FA53C,"I agree with the principal because that what he said said all students hood at lest participate on a sport,club,or after school activitis. ",Position,Adequate
c952178cda4d,67F2B24AB779,The use of techonology to read the expressios of students in classroom is valuable ,Position,Adequate
dc136de0d7f7,67FFAD7BD23C,"I believe that summer projects should be designed by teachers, not students ",Position,Adequate
0076b0b737a2,688370E9E6F1,thats why i agree cause i always wanted to know what people are feeling. ,Position,Ineffective
acd87d7f4b79,68B6142F4EA9,The use of this advanced technology to read the emotional expressions of students in a classroom is valuable ,Position,Adequate
21e08a2f9e96,68D87C1576F3,"The author talks about how we need to learn more about this subject. It talks about how Venus is very dangerous , but how we should always learn about it because it is important. ",Position,Adequate
f44175910e0f,690D9455E629,these projects should be designed by the student. ,Position,Adequate
c8e2f11b7140,693C3112ED21,"Ultimatly, as people begin the shift from autombile transport; certain economic, enviromental, and societal advantages will benifit the world we live in today. ",Position,Effective
fa51456363bf,698E89BCF1FD,I personally disagree with you. ,Position,Ineffective
65a49cb35f2c,69A1A0E6B176,I think its a great Idea! Extracurricular activities are actually a great thing for students to get involved in for many reasons ,Position,Effective
c4d90ca68a1d,6A273D6F0816,Summer projects should be student-designed ,Position,Adequate
81056062f5c7,6A2F708CAA8B,Texting and driving should not be aloud ,Position,Adequate
bd7b3e6a614c,6A49432C3001,"Venus one of the hottest place I wouldn't recomand going there too study, it's too dangerous to go study at venus , you could get stuck there or something. ",Position,Adequate
81ac3b34feba,6A6651ADD38C,I have some very good reasons for why I think that you should join the Seagoing Cowboys program ,Position,Adequate
0d5bbb8bc52e,6AAA584CCF70,that what i think advantage of limited car like i said every city and county are different and have different cost.    ,Position,Ineffective
024f529613ed,6AE4BFE2E5CF,"Education during the summer should be student-designed, ",Position,Adequate
80532307e6c5,6B030715E953,Students shouldn't need to participate in extracurricular. ,Position,Adequate
ffb805c335ed,6B030715E953,With the students responsibilities and feelings they don't need to participate in extracurricular. ,Position,Adequate
cc2cefefd2ef,6B34AE0F8DBF,The point of view that the author see is that Venus is a worthly pursuit despiting the dangers on it ,Position,Adequate
1beb223c6ccb,6B4F37D30E7C,"
If you think is good if the NASA want search information about Venus, and end venus is a planet with more silmilarity to the Earth, i think is good but with the genocide atmosphere is so hard if we try live on Venus. maybe just how are the atmosphere or search life in other planets but for live on venus is a big problem. ",Position,Ineffective
e27b4a36a7ba,6B61F68D4B21,Using Facial Action Codying System (FACS) to read students emotions could be a good thing. ,Position,Adequate
7ae330d34815,6B648AFC9FCF,I feel like the computer and the humans who are trying to communicate with them are a great way to show feelings and emotions through talking. This program is gonna change the world of technology and the world of emotions for the better of the country and it's people. ,Position,Adequate
91b063047375,6BF54A9F8383,So should you use your phones while driving I think not. ,Position,Adequate
ff4280d7f73a,6BFE57AA416B,A student should be able to design their own project ,Position,Effective
36de942d5934,6C09B4AA6A77,Futhermore I believe that the use of this technology can be very useful in many ways. ,Position,Adequate
eca9e527285f,6C3788371B29,The government should take action and try to get the people out of cars and on bycicles. ,Position,Adequate
e480fdcc0a12,6C3B801F92D2,"There are many advantages to limiting car usage, ",Position,Adequate
0f12eb988fd2,6C3B81B109A8,I claim that the author suggests that studying Venus is a worthy pursuit despite the dangers it presents because of the many reasons in the text he tells us. ,Position,Adequate
387227d26b07,6C3DE9491C5E,People everywhere should consider limiting their car usage. ,Position,Adequate
a204369167bb,6C3F752AFF5F,There are dangers to Venus but there are also some good qualities to it that could help us in the near future. ,Position,Adequate
ff5cc2255e3b,6C7C9840311F,I dont think that the principle should be able to make the students do an extracurricular activity that they dont want to do or like doing ,Position,Adequate
5151a7e8160f,6D1FB567121E,Summer projects should be student-designed ,Position,Adequate
af170b4179a4,6D7E6399624E,"so in my essay will be giving evidence that supports whymi am for the value of using this technology to read students emotional expressions. 
",Position,Adequate
813b281e4d4f,6DAE6E1E7492,venus would be a nice planet to study because i feel like is has alot of interesting things to know about like whats in it i would study a planet like venus and the size of venus is simular to the earth so it would be nice to know a place close to the sun ,Position,Adequate
f6452aab2720,6DEFC88D4E0B,I agree about must participate in one extracurricular activity ,Position,Adequate
6d30671f6bc3,6DF04169C765,"The "" Unmasking the Face on Mars"" was NOT created by Aliens. The Face on Mars is just a natural landform. ",Position,Adequate
c32d4dfa532e,6DFB980B835D,These assignment's should very well be student-assigned. ,Position,Adequate
3d7a26391ddf,6E154A9B7943,"First of all, you're not supposed to have your cell phone out when driving in the first place! ",Position,Adequate
30b769bdc4a4,6E1B4AF3CDC3,The use of this technology to reaf the emotioanl expressions of students in a classroom is valuble. ,Position,Adequate
63a68ea3bf82,6E3219126915,I believe that all students should participate in extracurricular activities because they can help children like me discover who they are.  ,Position,Effective
14306141e5bf,6E534D6E2282,some countries are making bans or just limiting the usage of cars. This can have more advantages than disadvantages. ,Position,Adequate
01d096bfb3fb,6EA56718315A,"NASA claims that a trip to venus would be possible, hard but survivable. ",Position,Adequate
f87d093c12fc,6ED32B9136F8,you should join ,Position,Adequate
b7be39d653ff,6F8200CADE90,I strongly disagree with this statement ,Position,Adequate
73fe3bb964c6,6FA24C314388,the author values the challenge and strives for the goal. ,Position,Adequate
1350bb7f01ed,6FAA9368824D,I think this is a fantastic way ,Position,Adequate
87859255cca3,6FAADEC1F061,not driving has many advantages that help you and your city. ,Position,Adequate
bf88fcb24e02,6FD0E82AB64D,"While the idea of a computer being able to reconize the emotions of sudents in the classroom is an intresting one, it simply wouldn't work well enough when put into action. ",Position,Adequate
2506e8ed9c18,7091F3705B94,"Reading ones emotions using technologydoesn sound os bad but it also sounds just as badas it seems to be good technology for someone to have for family use, ",Position,Ineffective
4a81afa4d6dc,709820813997,I agree with the principal that the students should participate in an after school activity. ,Position,Adequate
2d9a97bd57d1,70B291155F0E,students shouldn't be forced to do an extra curricular activity ,Position,Adequate
5d2d0a93268d,70CAE1192018,There are pleny of advantages fellow citizens get for having limited car usage. ,Position,Adequate
c3b6cc9dab09,70ED039EAD61,In my opinion I agree that the school should provide a variety of athletic and academic activities at or after school. I would highly recommend this to all schools. ,Position,Effective
d88baf7fa64d,70F8687E59CC,I think this technology which is called the '' Facial Action System'' is valuable because it would help out teachers and students. ,Position,Adequate
e3fdb652466f,70FA630251FB,The face wasnt designed by aliens. There isnt any proof that alienseven exsist. ,Position,Ineffective
53e5056c339b,70FBC86A01C6,Studying venus is a worthy persuit despite its dangers ,Position,Adequate
347e497e107f,710EFFD2AFE1,"The Facial Action Coding System is should not be use in classroom, or in anywhere ",Position,Adequate
a5af316dcde5,711483807C59,I think that tthe Facial Action Coding Sysytem or the facs for short is a great tool that could opne new door that were prevasily clouse befor. ,Position,Adequate
a5f4fad4cf50,713EA4487525,"in the ""challenge of exploring venus"" the author says that venus is a worthy pursuit despite the dangers. He supports all his claims further in to the article. ",Position,Adequate
60d298c0e0f4,714651DE19D4,This technology is not the right way to find students human emotions. ,Position,Adequate
ea66ae389fbf,71A166CD0D13,this essay is to imfomr felloe citizens about the advantages og limiting car usage ,Position,Adequate
fc30e1c7be52,71B6B3BAAD43,The author suggests that studying Venus is a worthy pusuit despite th dager is presents. ,Position,Adequate
63bade827385,71BF2F475B65,By doing a Facial Action Coding to a classroom full of students would be different and interesring ,Position,Ineffective
519a2b76342b,71CF98E09876,The author talks about how the value of retuning to vanes is important and worth it. ,Position,Adequate
0fe1fdd8cc41,71DF40C12652,I do not think that the use of this technology on the students in the classroom is valuable ,Position,Adequate
29fa42f142fa,71E9F0BA4A2D,"I think alot of people take the whole no car thing the wrong way, cause lets face it there no way we could go without cars. ",Position,Ineffective
16623c7366c6,71FD8098572A,that object that was found on mars is only land built up that looks some what like a face and not a statue or remains of a living person or creature. but something that was a different landform a long time ago before it became what is know as the face on mars. ,Position,Adequate
ea09a6d7bb2c,72705C852528,I think that the Face is just a oddly shaped rock ,Position,Adequate
cf3b18e11746,7277DA6BE697,"a teacher designed, but creative assignment, would be most beneficial to students' learning curve over the summer. By assigning something creative with educational merit, ",Position,Effective
f6e00377ee27,727DE3CD0AEC,Luke has a certain point of view on convincing others to participate in this program ,Position,Ineffective
e5719456fc79,72AC5F226827,"Even though it is dangerous, the author makes a valid point, NASA should be determined to research Venus since the discoveries made there can possibly give insight on what Earth may become. ",Position,Adequate
769f8217e38a,72ECF408E30D,"After all, extracurricular activities are beneficial to students ",Position,Effective
ccd2a3d83ced,7323FA189167,THE PASSAGE IS INFORMING FELLOW CITIZENS ABOUT THE ADVANTAGES OF LIMIT CAR USAGE ,Position,Adequate
a61b05bc2771,7429789954ED,These summer projects should be student-designed ,Position,Adequate
11a5d7624591,747B06CF4DA3,This technology is valuble to the the classroom in my opinion ,Position,Adequate
cc5d1734e816,749A62B003A5,"The author of ""The Challenge of Exploring Venus"" is suggesting that studying Venus is a worthy pursuit despite the dangers it presents. ",Position,Adequate
9c38679d9d02,74DAEA65F420,I believe schools should have these projects be student-designed ,Position,Adequate
b74bb45b2059,7500A3088217,The author gaves us a way to accomplishes the impossible. It was by not giving up and continues to believes in how we started. ,Position,Ineffective
45e71141caf3,7507EC0790DF,"
Limiting car usage has numerous advantages from streets being safer than ever, to totally eliminating smog that drapes over the world today. 
",Position,Adequate
495d41c32cc8,75215659EBB3,Venus is a worthy pursuit. ,Position,Adequate
34019561b1c3,7534BB13F2D4,I hope these essays give you a reason not to touch your phone while driving. ,Position,Adequate
0e20fc96f265,753E320B186B,I should go neither everybody need their will to vote what they want to do or spend their summer break as they like. ,Position,Ineffective
6d2e0423e831,756C640A36D1,Avoiding the usage of cars has many positives ,Position,Adequate
5394e7ce7cf3,75818DBD4DA2,In our world today the technolgy is so wonderful it can changes images with the click of a button. ,Position,Ineffective
856d7add71ad,758703E5BF73,The responsibility of designing a project that is forced upon students during their time off should be held by teachers. ,Position,Effective
c4308941e527,75AADDF98A77,In my opinion I say that people should not use their cell phone while driving. ,Position,Adequate
d8b088873af5,75C2D5CE58D0,"I believe that students should have to participate in at least one extracurricular activity, ",Position,Adequate
37abfd14b9f9,75C4CC1ABECF,"Although extracurricular activities are just as beneficial to a students educational experience as in-school classes, students should be able to have the option to choose whether they would wish to participate in the activities. ",Position,Effective
2f838050c9af,75C65F266CFD,The face looks like Middle Butte in the Snake River Plain of Idaho. ,Position,Adequate
c4e7900c8e59,75DD5C0C5050,I am arguing that it is valuable. ,Position,Adequate
5b287c769419,75F4CDC7BB69,"The author does a pretty nice job at explaining all the dangers of Venus. The author provides the readers with all the information that is necessary, for the space program. Although Venus is dangerous, scientists are still willing to find out about it. 
",Position,Ineffective
7b14f2927658,761E554AE3D8,limiting car usage would be advantageous ,Position,Adequate
4670ac59af6e,7685070B6629,phones should not be aloud to be operated by a human in any sort of way while driving. ,Position,Adequate
42aa1f05b8b8,768885A4B61A,The principal should not force all students to participate in at least one extracurricular activity ,Position,Effective
